date,avg_temperature,humidity,avg_wind_speed,rain_or_not,cloud_cover,pressure
2023-04-11,15.0,30.0,2.6458047975933496,Rain,73.73570773877996,995.1239344180988
2023-04-12,17.97739843318356,30.0,7.475516591092196,Rain,47.601812936876655,1048.4989656140874
2023-04-13,15.053389867013792,32.085181298656146,6.2838817425682185,No Rain,37.58882851457693,1027.201247630999
2023-04-14,17.314247297077316,30.53993666361106,13.7226885160215,No Rain,39.44762785700353,952.716742122556
2023-04-15,21.64421648448699,30.169087654680204,5.435908486749497,No Rain,45.94467684059866,956.5204591260492
2023-04-16,15.421854479623274,30.0,8.708825254170652,No Rain,78.50165438370568,996.3931376812332
2023-04-17,17.412523166767716,30.0,9.483964318792957,Rain,89.20846889402344,1040.922020586156
2023-04-18,21.262307474932108,30.0,0.1964168488250045,No Rain,95.53346865039283,1003.8701797952714
2023-04-19,16.41012913199149,30.65043624806996,9.95306058025066,No Rain,78.6903386255295,999.781250803429
2023-04-20,15.323408748137652,35.94921122169337,2.6705395030462715,No Rain,31.540689574801277,960.5473699956632
2023-04-21,17.897514529137684,35.34826332259441,14.416054762041828,No Rain,68.81347060865421,1015.6780104724294
2023-04-22,,,,Rain,,1032.2103160600225
2023-04-23,25.22961009266773,40.16603764636382,6.219361855905356,No Rain,25.46706220460512,988.0420007507562
2023-04-24,24.49752430019116,39.52071440333384,1.280245021179658,No Rain,84.08715794259226,1027.5611850925327
2023-04-25,,,,Rain,,1046.447665390081
2023-04-26,26.12641545085197,44.26656207217402,7.5329251549686385,Rain,90.17619921354236,970.3766459127688
2023-04-27,25.95760386081356,41.60293826742537,8.930775259800656,No Rain,46.14774646247341,1002.332963119474
2023-04-28,20.301355938458045,54.60680108122772,1.006147160826412,No Rain,63.72014768082804,978.7137958084576
2023-04-29,27.88030535222325,52.866203844037386,11.249407055987668,Rain,65.93539222057827,1029.285441903384
2023-04-30,24.870062856727063,57.51036026393075,3.1485838964337862,Rain,89.51177407065364,1007.7593365881156
2023-05-01,28.07440155164061,49.44534032185241,13.470814341610708,No Rain,63.66696821672073,1013.4582417550304
2023-05-02,29.48427256166437,56.45162431969383,3.077094607230108,Rain,61.39335847600618,1029.791415961589
2023-05-03,24.22531938239517,45.87160660266778,2.8603158099549986,Rain,6.665204056068996,989.5970472662456
2023-05-04,22.664863895679076,58.61306600577776,0.5482450177214232,Rain,51.84080219452041,1041.5090068407044
2023-05-05,24.358468533597,55.44873093326223,7.081004176649989,Rain,15.016900081704163,1003.302886724614
2023-05-06,,,,Rain,,965.7954822835349
2023-05-07,31.2703176029744,64.4335118513383,0.9856295914252856,Rain,51.22219208126745,1019.5899118168802
2023-05-08,32.19098532801644,51.70038186137893,11.63291425042516,No Rain,68.02277792083532,1029.3261350438254
2023-05-09,24.1368877360699,52.6385667069529,6.799332521220414,Rain,4.167290060238427,981.6761677067528
2023-05-10,29.647378023171125,65.43209728621291,7.8658540399137,Rain,8.479201604580322,1035.7179256998752
2023-05-11,29.174110031487785,67.85673755163391,6.611441204073422,Rain,71.63233880626822,1040.6143254765766
2023-05-12,27.667468454857577,71.19179015051687,6.01144591312989,Rain,7.208433599867337,977.6904487377808
2023-05-13,27.07650619626156,71.34337265142152,8.394604969623268,Rain,7.12567277652586,1048.3521472715222
2023-05-14,29.669355624534656,76.26290485864327,2.328603688960688,Rain,1.210847523488745,964.071152804876
2023-05-15,35.0,73.57513295757784,2.728921957429067,No Rain,95.65013982994802,970.201566840249
2023-05-16,30.303097132073027,70.55170621588411,12.92678431520276,Rain,73.75083594590069,968.4224839238026
2023-05-17,32.619354472207604,71.92628918536231,14.19173193200449,Rain,35.32514085020642,1039.398971000787
2023-05-18,34.801649203521485,71.90327289877308,5.599639744196294,No Rain,29.65355812876552,1015.4292552324962
2023-05-19,31.726465967542413,75.74789745336433,4.0611700971533065,Rain,34.97032297458495,965.2104283222272
2023-05-20,35.0,69.67338769552944,9.659993148585237,No Rain,77.46535311811819,994.0323418368348
2023-05-21,,,,Rain,,1011.5298025069802
2023-05-22,31.42788820013732,76.29812819149296,0.3807953349051729,No Rain,18.519556786746797,958.3464084989384
2023-05-23,34.107939635349865,78.78453951871506,2.3422889604928554,Rain,17.410933533408436,1038.241636840734
2023-05-24,32.34458736313972,79.40102796976937,10.739583432710964,Rain,9.839564971339732,1030.3603535441534
2023-05-25,32.35897010672621,66.27037248227595,9.88385912865227,No Rain,66.03027197013381,1000.5206773576638
2023-05-26,30.02812773643601,74.47130569534869,0.4064398875522523,Rain,76.43726622217359,1046.7126615259172
2023-05-27,35.0,78.8012847015699,3.3295824289942417,No Rain,26.5046428325004,991.77609792751
2023-05-28,34.903673638239994,79.35322542636575,3.466121948821071,Rain,2.094496103091281,1048.4110319036497
2023-05-29,30.460006466182627,81.13260340604667,10.078391153980926,Rain,8.217166747642734,1016.7919998803628
2023-05-30,32.77275998991185,81.47062749429543,0.2956580663154623,Rain,96.78600348450304,1013.467127325394
2023-05-31,35.0,87.58116661466948,1.5616287297686076,Rain,29.544477747742025,966.5954895295783
2023-06-01,32.38191425421547,81.52117844812696,11.99874128059784,Rain,76.92231478381336,1038.1927758304644
2023-06-02,31.394167674594964,78.27053831996601,2.678169930815004,Rain,62.46635688542638,992.7489687920616
2023-06-03,34.77141100872701,71.63503285516671,9.79119161777812,Rain,38.19396396528959,966.223340578248
2023-06-04,35.0,72.50147744430488,3.572741715700898,No Rain,20.56872621955551,951.260751997576
2023-06-05,32.079810978005696,81.65523383854807,1.4916208913901774,No Rain,12.138641815940645,1005.9755683638384
2023-06-06,35.0,83.83392955940695,3.6475828649918114,Rain,61.50129680388666,1002.7399622122676
2023-06-07,35.0,85.71426777950697,10.834003977834888,Rain,77.4633780637788,1021.9353622369158
2023-06-08,31.511830016350004,73.26689833469946,12.835447021594286,Rain,64.39042535411306,1039.02580530178
2023-06-09,35.0,75.2108735484964,12.453297968504874,Rain,53.03021332491584,957.9406584643028
2023-06-10,32.33808536503692,77.19243054394873,5.957752944276822,Rain,4.195122343163627,1023.1496490340362
2023-06-11,34.70976398539004,85.39711164401392,10.021277048559693,Rain,96.84887775943838,968.7411944097582
2023-06-12,34.42546705135842,74.84481717231792,3.0747644312373144,Rain,79.87141916545745,1035.8177053157165
2023-06-13,33.129206455317295,81.07069311737399,4.397215953915199,No Rain,29.282203670096475,1031.9063513861656
2023-06-14,28.334345955318035,73.1442092788584,13.445037277816796,Rain,97.99703293588506,1004.0793754985544
2023-06-15,35.0,76.97942936773873,12.605724464243474,Rain,60.18815896363221,1021.0242798623312
2023-06-16,29.899106713305937,75.20681742352612,1.2826279628170212,Rain,58.24226582072465,981.4350113183748
2023-06-17,28.15838901449691,69.71005239403586,3.11829382719041,Rain,74.8073179429532,997.1167898932816
2023-06-18,26.285603938472374,62.53164133246342,0.3979830581072957,Rain,81.17697880901376,1032.163689771047
2023-06-19,31.355319782032687,64.99369886080606,2.7215315263469595,Rain,65.64786073315027,995.9265197173214
2023-06-20,31.775643618422823,72.4452258694224,8.745623414545383,Rain,12.809574636620004,985.779826532544
2023-06-21,24.70578328667404,68.008840834587,6.321368258887469,Rain,33.82675059944984,999.42124472503
2023-06-22,29.18829701375082,60.03384765841479,13.390075666154624,No Rain,92.80836403260496,1032.8249252437215
2023-06-23,25.84863724743239,59.03949529323703,12.261653426076611,No Rain,22.461561184385197,983.5208047370872
2023-06-24,29.541897847843977,50.6161443124206,5.12726027546814,No Rain,37.21670238375133,967.3761593135744
2023-06-25,24.33185474107514,64.98626531298473,3.891351501469387,Rain,43.2076882944196,1021.201402033078
2023-06-26,28.988494289202272,60.66766852576359,5.695386122509004,Rain,43.940498969445215,1032.5978212708085
2023-06-27,25.43169811340768,54.007644845997646,8.854424137722116,Rain,61.29395824945255,960.0637478523532
2023-06-28,30.412584520043872,54.1365259938967,4.020954612343144,Rain,94.30758377447076,973.9874112755944
2023-06-29,21.898569003889374,40.71574954663629,9.36223361773701,Rain,24.069271183250496,964.1971989760992
2023-06-30,23.410663510502587,47.56642751978627,6.141174782868607,Rain,12.150137630091804,984.7941411582168
2023-07-01,20.61137564997645,55.10214951703236,8.280707712779703,Rain,19.74704898599373,995.0350978905412
2023-07-02,28.20165155010909,51.7718829856208,6.54189793702975,Rain,88.69249002092695,1024.882633696331
2023-07-03,27.20904888340751,46.96046883411277,4.416986393128765,No Rain,64.5810812655206,1015.1147584881674
2023-07-04,20.500299368973973,43.68905798229256,14.226799604432353,No Rain,28.590678923916013,1012.0928567478431
2023-07-05,24.01165000931659,46.21745579540603,11.454086912396413,No Rain,81.59469389686173,985.2374946609656
2023-07-06,25.08205205826269,39.32256463599616,2.1016976364967883,No Rain,86.1369996363436,1034.144755308476
2023-07-07,21.968328620541623,30.92549553266596,13.027019638468692,Rain,84.6514338690278,997.1287167398164
2023-07-08,21.22913935280206,37.76690500935663,7.311467973742705,No Rain,91.89265336395545,1047.9104938015157
2023-07-09,17.87861791160904,38.39588164324147,13.41828340341137,No Rain,25.22410201733616,1013.4142138295736
2023-07-10,15.931027678058983,40.61338842399009,11.997828839209728,Rain,75.50419287462783,962.6264741564504
2023-07-11,23.525767229383,30.0,6.378202567038501,Rain,46.053949727414,1017.6177562075434
2023-07-12,23.12632804870858,31.751885898468544,0.337039624801761,No Rain,84.19985528900615,982.51040154317
2023-07-13,20.037810662234307,30.743869994729263,4.030160390774191,Rain,72.84906771616131,1018.6327196686098
2023-07-14,16.698991846898437,30.0,8.124513219913004,Rain,77.64474464997247,956.9641148162406
2023-07-15,16.421027934261144,31.22516293902007,9.50217329739221,No Rain,65.61618376810715,967.488143717596
2023-07-16,19.828108533928457,31.4424953937372,3.868315281498034,No Rain,17.742876946970686,1035.5737258905783
2023-07-17,21.199642984956068,30.0,2.090341111092362,Rain,54.50269188969384,972.7179557023514
2023-07-18,20.7806942989017,36.00495321185895,12.523953551989488,Rain,98.4669739524508,1033.704112524294
2023-07-19,19.412049779122,30.0,14.76603271055328,Rain,93.73880664971188,977.927608845441
2023-07-20,17.76006242369849,30.0,7.885352734540287,No Rain,4.317373579701167,1014.2881910058708
2023-07-21,15.0,30.0,2.5751892877245526,No Rain,16.481481572943714,1019.4150573509831
2023-07-22,15.0,30.0,4.084609897790534,No Rain,13.172877345456191,1001.2654753145052
2023-07-23,19.64973762029878,30.0,0.275860148212001,No Rain,72.59799099852955,980.5310676696732
2023-07-24,16.553725433644367,30.0,13.714482098407483,Rain,81.77853298569451,971.2644376371096
2023-07-25,15.0,30.0,1.766266243352117,No Rain,21.35113663106719,953.3189354562426
2023-07-26,15.0,30.0,8.647747132713803,No Rain,50.5852692951829,980.3946401240725
2023-07-27,16.75813428512918,30.0,4.11082831030809,No Rain,84.07030280112,1015.3162790531284
2023-07-28,15.0,30.0,8.3126700377369,No Rain,73.28015447662506,1043.8304818448482
2023-07-29,15.0,30.0,9.771305825277963,Rain,54.223720549184826,1037.1204482263051
2023-07-30,15.48733789366586,30.0,12.446127055608024,Rain,59.03476904587729,1026.6064776535302
2023-07-31,16.932656629381192,30.0,3.096319076409048,No Rain,50.83605469162799,1028.84473432533
2023-08-01,16.57439364134327,30.0,0.1649374298772071,Rain,29.754845131882057,1016.4984903475996
2023-08-02,15.0,30.0,2.053284451032109,Rain,56.50219928590161,976.0286857566005
2023-08-03,17.3403162061373,30.0,13.500279627721577,Rain,68.88853020500906,1040.719503070583
2023-08-04,15.0,30.0,13.108351163437728,Rain,87.33229158608077,1017.0732311905834
2023-08-05,,,,No Rain,,1006.044063098044
2023-08-06,18.12910978620822,30.0,9.0077529065048,No Rain,76.1121537043158,961.098946921348
2023-08-07,17.36087441404613,34.464344987724935,9.975550118193832,Rain,16.0071634954573,994.7055543806424
2023-08-08,19.5821688630581,30.0,2.630569179351744,No Rain,46.15574744197899,996.0358271201926
2023-08-09,17.915874885159052,30.0,13.716179188874396,Rain,0.9331619827093296,1036.456360952267
2023-08-10,17.29638035390047,30.0,6.281557873381097,Rain,24.667886452162303,1004.6648220187788
2023-08-11,15.0,30.0,5.747077923742462,No Rain,72.64617151130048,988.0400548970408
2023-08-12,15.905698416024624,30.0,7.783765579242563,Rain,99.18099513493634,1047.680032851066
2023-08-13,15.220575422043314,30.0,0.7044895016258257,No Rain,9.917809958721593,961.0720593326316
2023-08-14,15.368828621925353,33.62991234592565,2.494250531341191,No Rain,40.14943158612883,992.2548428311944
2023-08-15,23.038799483935865,30.0,11.070504246395556,Rain,80.00709686991596,954.2024675171406
2023-08-16,17.637773336169225,31.51780052759255,1.241980018876897,Rain,20.403563462889885,1023.990412076693
2023-08-17,23.0426130288464,39.98537948219484,9.047281641995824,Rain,55.50849493022862,1041.807655219915
2023-08-18,20.86499590982234,30.0,3.6802366452198143,No Rain,73.30712960296748,978.0037329550488
2023-08-19,22.948113035416483,30.94747076510391,5.839434210629648,Rain,61.5985450260179,1035.834167679912
2023-08-20,20.486465933656454,31.85757558887825,4.330406051560498,Rain,18.802473461541613,979.2218230461898
2023-08-21,21.701672415505595,36.86337509492397,5.335090746974237,Rain,35.538456868573945,1041.0770161643916
2023-08-22,21.34149744273563,39.01000712677328,10.785688577763684,Rain,78.37917844853972,1025.3961903596785
2023-08-23,18.862259934230966,35.42317700401861,4.456825734347626,No Rain,55.42265141320166,1030.490677684144
2023-08-24,24.636330701589845,38.96356191635929,8.496069604453458,No Rain,0.5229613542912737,951.8006555600456
2023-08-25,20.728606716230964,39.89652442320311,7.140756032986495,Rain,76.09907600280938,1046.281035707403
2023-08-26,18.678815013912214,43.55301982292868,9.95506748043972,Rain,3.531135494023907,1022.6670992070324
2023-08-27,25.409438326395133,47.95525976462584,14.05244608987137,Rain,74.57337827312321,980.4751095386132
2023-08-28,21.247747231641046,52.982741924567065,10.988581458153757,No Rain,20.24805601652374,1032.9394664858846
2023-08-29,29.40458584352912,55.276654982732005,3.224105678861352,Rain,95.80734801193802,978.152119841493
2023-08-30,30.06264533245531,54.83824999396493,0.4677470259192701,No Rain,36.79407513020845,1037.2753839566128
2023-08-31,30.193928534881017,48.76598330060413,3.933960664497376,No Rain,32.69316163380791,961.2580390411936
2023-09-01,25.265931652956755,54.67655434957017,8.926168960503823,No Rain,14.888805033244468,1020.3685977460796
2023-09-02,22.233683073466256,68.10899774199468,0.7713872022637552,Rain,30.560421549021488,1004.069847664491
2023-09-03,31.87137607690245,62.837234816512094,7.445493708018545,Rain,87.66507618282006,959.653447019544
2023-09-04,27.37201142692261,57.06798703688079,8.952642733753338,No Rain,99.63343376272474,974.189382825884
2023-09-05,33.2502276858897,68.6612294011779,5.013658362254413,No Rain,36.83095305068483,951.2404036277314
2023-09-06,33.70356620165052,60.26175334328688,11.56368305618733,No Rain,44.861063095454256,996.8767965464506
2023-09-07,33.069999552069056,60.27770515067002,1.5989737970065772,Rain,72.2070938202737,980.126526076
2023-09-08,27.944488920695846,71.97865967964279,1.1270667260371314,No Rain,88.61957804650746,1009.835748429776
2023-09-09,29.29736763616953,59.790924600391335,10.92283134305405,No Rain,59.304433418678414,979.7237807708616
2023-09-10,34.3892192380933,58.0646696674324,7.432369743092977,No Rain,39.15256981778293,979.9919111506985
2023-09-11,29.462423962061152,73.5860346217975,10.32603594641604,Rain,41.262184084862376,1024.3193198731603
2023-09-12,28.38623353044951,70.2123728488468,6.522410079056193,No Rain,69.56181464968068,954.8142835978354
2023-09-13,32.63908043644898,71.8500308282822,3.696030498586602,Rain,0.3218263604278681,1040.289499519199
2023-09-14,35.0,70.48723056718691,12.286534765112997,Rain,61.95893374598407,1035.226387439118
2023-09-15,34.731757581319435,72.12191200678882,11.991238184534687,Rain,35.54930104413574,1016.7804683226408
2023-09-16,33.79078164464312,71.97996031709154,10.420447062816402,Rain,79.41973312770843,1009.3221570107384
2023-09-17,29.358470617161924,72.03015238709071,4.082177058449441,Rain,9.299063982313216,1039.2302498139652
2023-09-18,34.81032630483608,74.07121100168932,8.853460003036307,Rain,58.82022669483905,968.5330179528714
2023-09-19,35.0,74.66293953156251,5.414608454100402,Rain,48.09728898861238,957.8969162190828
2023-09-20,30.53629472879125,73.26344487418436,1.3737310998995125,Rain,64.23255259052274,973.9510169909538
2023-09-21,34.519100788609386,75.28156679825685,13.75970363193364,Rain,6.485359448296835,1029.457827870019
2023-09-22,35.0,66.01789788054353,2.052279463784421,No Rain,57.99837874281313,953.4670266726484
2023-09-23,35.0,82.4009857964479,14.253560307312036,No Rain,56.14845879595237,1008.280683508349
2023-09-24,35.0,81.29569436692988,6.690086594369336,Rain,56.06600944161709,1049.543751619131
2023-09-25,35.0,79.20610605537496,2.7769939325792947,No Rain,60.34876665964548,1035.569609383754
2023-09-26,33.54013046588028,81.0222787848469,8.128514210675371,Rain,67.64679372263622,1002.144568904359
2023-09-27,32.92221379019067,81.32677305833036,13.094187538146125,Rain,80.49889996807697,956.3640909286644
2023-09-28,35.0,76.37999101697851,10.983373296143418,Rain,26.982072012821437,1033.137351438571
2023-09-29,35.0,77.2959845315352,12.098417217921746,Rain,82.5049410180062,1009.8978508177212
2023-09-30,35.0,82.47723990920008,9.88175050066076,Rain,49.82556822634536,961.4932997059568
2023-10-01,35.0,80.66816764364981,10.384148467767789,Rain,7.705827913433117,959.3857284823356
2023-10-02,34.89489999594743,89.56103047042569,12.73793477347979,Rain,5.85509292439792,1040.9626819436592
2023-10-03,34.674421209762684,87.07583556585863,3.745020132887789,Rain,33.42383186960608,1016.9200262938078
2023-10-04,35.0,83.19675619079636,7.341374454647108,Rain,78.48969771114676,1032.9286799316756
2023-10-05,35.0,74.19873821627696,3.3181416272940334,Rain,70.76809347409157,1037.8978900282268
2023-10-06,35.0,74.58357871293015,14.815020119949706,Rain,78.86149646724064,1007.1772352048322
2023-10-07,,,,Rain,,1001.744635175504
2023-10-08,35.0,77.37954886246672,0.5914021705275885,No Rain,44.01989979554906,993.042741032099
2023-10-09,31.766657247969604,61.45534281606422,10.583627587735329,No Rain,14.745252670628394,981.694658779112
2023-10-10,31.84599947014892,71.97741344653343,13.878724761234988,Rain,32.81927536093116,993.4595960858712
2023-10-11,28.7112790129784,71.78079684710005,2.708630176910003,No Rain,43.40193661738753,1027.3879655730157
2023-10-12,33.21424966473568,64.67289209847188,8.519178458289442,Rain,8.860042967961723,1010.1923431015132
